BLC_ID;BLC_NAME;NADSKUPINA_ID;NADSKUPINA_NAME;SPU_ID;SPU_NAME;PU_ID;PU_NAME;POL_ID;POL_NAME;PRG_ID;PRG_NAME;POD_ID;POD_NAME;SP2013
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;203;MINISTRSTVO ZA PRAVOSODJE IN JAVNO UPRAVO;2030;Ministrstvo za pravosodje in javno upravo;04;SPLOŠNE JAVNE STORITVE IN SKUPNE ADMINISTRATIVNE SLUŽBE;0404;Druge skupne administrativne službe;040401;Urejanje in organizacija javne uprave;14242987,74
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;203;MINISTRSTVO ZA PRAVOSODJE IN JAVNO UPRAVO;2030;Ministrstvo za pravosodje in javno upravo;06;LOKALNA SAMOUPRAVA;0601;Podpora lokalni samoupravi ter koordinacija državne in lokalne ravni;060101;Podpora lokalni samoupravi ter koordinacija državne in lokalne ravni;8000000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;203;MINISTRSTVO ZA PRAVOSODJE IN JAVNO UPRAVO;2030;Ministrstvo za pravosodje in javno upravo;08;NOTRANJE ZADEVE IN VARNOST;0802;Policijska in kriminalistièna dejavnost;080203;Zunanja meja in izvajanje predpisov o tujcih;4062913
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;203;MINISTRSTVO ZA PRAVOSODJE IN JAVNO UPRAVO;2030;Ministrstvo za pravosodje in javno upravo;09;PRAVOSODJE;0901;Urejanje sistema in podporne dejavnosti na podroèju pravosodja;090101;Urejanje in razvoj podroèja pravosodja;7204732
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;203;MINISTRSTVO ZA PRAVOSODJE IN JAVNO UPRAVO;2030;Ministrstvo za pravosodje in javno upravo;09;PRAVOSODJE;0901;Urejanje sistema in podporne dejavnosti na podroèju pravosodja;090102;Administracija na podroèju pravosodja;268031,55
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;203;MINISTRSTVO ZA PRAVOSODJE IN JAVNO UPRAVO;2030;Ministrstvo za pravosodje in javno upravo;09;PRAVOSODJE;0901;Urejanje sistema in podporne dejavnosti na podroèju pravosodja;090103;Strokovno izpopolnjevanje v pravosodju;637336,31
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;203;MINISTRSTVO ZA PRAVOSODJE IN JAVNO UPRAVO;2030;Ministrstvo za pravosodje in javno upravo;09;PRAVOSODJE;0901;Urejanje sistema in podporne dejavnosti na podroèju pravosodja;090104;Mednarodno pravno sodelovanje;459246,62
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;203;MINISTRSTVO ZA PRAVOSODJE IN JAVNO UPRAVO;2030;Ministrstvo za pravosodje in javno upravo;09;PRAVOSODJE;0907;Alternativno reševanje sodnih sporov;090701;Alternativno reševanje sodnih sporov - podporne dejavnosti;50000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;203;MINISTRSTVO ZA PRAVOSODJE IN JAVNO UPRAVO;2030;Ministrstvo za pravosodje in javno upravo;18;KULTURA IN CIVILNA DRUŽBA;1804;Podpora nevladnim organizacijam in civilni družbi;180404;Spodbujanje razvoja nevladnih organizacij ter civilnega in socialnega dialoga;2601139,91
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;203;MINISTRSTVO ZA PRAVOSODJE IN JAVNO UPRAVO;2030;Ministrstvo za pravosodje in javno upravo;19;IZOBRAŽEVANJE IN ŠPORT;1907;Državne štipendije, štipendije za nadarjene ter nagrade za trajnostni razvoj;190701;Štipendije;150000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;203;MINISTRSTVO ZA PRAVOSODJE IN JAVNO UPRAVO;2030;Ministrstvo za pravosodje in javno upravo;19;IZOBRAŽEVANJE IN ŠPORT;1907;Državne štipendije, štipendije za nadarjene ter nagrade za trajnostni razvoj;190704;Štipendije v pravosodju;5458,02
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;203;MINISTRSTVO ZA PRAVOSODJE IN JAVNO UPRAVO;2031;Uprava RS za izvrševanje kazenskih sankcij;09;PRAVOSODJE;0905;Izvrševanje kazenskih sankcij;090501;Izvrševanje kazenskih sankcij - zapori;31550821,66
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;203;MINISTRSTVO ZA PRAVOSODJE IN JAVNO UPRAVO;2031;Uprava RS za izvrševanje kazenskih sankcij;17;ZDRAVSTVENO VARSTVO;1704;Zdravstveno zavarovanje doloèenih kategorij prebivalstva;170401;Zdravstveno varstvo zaprtih oseb;2589410
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;203;MINISTRSTVO ZA PRAVOSODJE IN JAVNO UPRAVO;2032;Inšpektorat za javno upravo;04;SPLOŠNE JAVNE STORITVE IN SKUPNE ADMINISTRATIVNE SLUŽBE;0404;Druge skupne administrativne službe;040402;Nadzor na podroèju javne uprave;591477,72
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;03;ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE;0303;Mednarodno razvojno sodelovanje in humanitarna pomoè;030301;Medinstitucionalno sodelovanje;17818
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;03;ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE;0303;Mednarodno razvojno sodelovanje in humanitarna pomoè;030302;Èlanstvo v mednarodnih institucijah;2032550
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;03;ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE;0303;Mednarodno razvojno sodelovanje in humanitarna pomoè;030303;Razvojno sodelovanje in mednarodna pomoè;973221
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;05;ZNANOST IN INFORMACIJSKA DRUŽBA;0503;Èloveški viri v podporo znanosti;050303;Spodbujanje razvoja kadra v gospodarstvu;29804284,24
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;05;ZNANOST IN INFORMACIJSKA DRUŽBA;0504;Podpora tehnološkim razvojnim projektom;050401;Razvojno investicijski projekti;9735648
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;05;ZNANOST IN INFORMACIJSKA DRUŽBA;0504;Podpora tehnološkim razvojnim projektom;050404;Krepitev inovativnosti in tehnološki razvoj;14684833,77
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;06;LOKALNA SAMOUPRAVA;0603;Lokalno razvojna infrastruktura;060301;Lokalno razvojna infrastruktura;123091849
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;06;LOKALNA SAMOUPRAVA;0604;Koordinacija razvoja regij;060401;Regionalni razvoj;32463597,25
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;13;PROMET IN PROMETNA INFRASTRUKTURA;1302;Cestni promet in infrastruktura;130202;Investicijsko vzdrževanje in gradnja državnih cest;5760000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;14;PODJETNIŠTVO IN KONKURENÈNOST;1401;Urejanje sistema in podporne dejavnosti na podroèju spodbujanja podjetništva in konkurenènosti;140101;Urejanje sistema na podroèju podjetništva in konkurenènosti;26856784,48
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;14;PODJETNIŠTVO IN KONKURENÈNOST;1402;Poslovno okolje za podjetništvo in konkurenènost;140201;Razvoj podjetništva in spodbujanje tujih investicij;3913080
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;14;PODJETNIŠTVO IN KONKURENÈNOST;1402;Poslovno okolje za podjetništvo in konkurenènost;140202;Podjetniško in inovativno okolje ter promocija;3188000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;14;PODJETNIŠTVO IN KONKURENÈNOST;1402;Poslovno okolje za podjetništvo in konkurenènost;140203;Akreditacija in standardizacija;1542403
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;14;PODJETNIŠTVO IN KONKURENÈNOST;1402;Poslovno okolje za podjetništvo in konkurenènost;140204;Sooblikovanje in izvajanje skupne trgovinske politike;120000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;14;PODJETNIŠTVO IN KONKURENÈNOST;1402;Poslovno okolje za podjetništvo in konkurenènost;140205;Gospodarska infrastruktura in razvojni centri;65310967,27
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;14;PODJETNIŠTVO IN KONKURENÈNOST;1402;Poslovno okolje za podjetništvo in konkurenènost;140206;Zagotavljanje varstva potrošnikov;407940
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;14;PODJETNIŠTVO IN KONKURENÈNOST;1403;Spodbude za rast in razvoj podjetij;140301;Spodbude za novonastala podjetja in njihovo rast;13508000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;14;PODJETNIŠTVO IN KONKURENÈNOST;1404;Spodbujanje tujih investicij in odprtosti gospodarstva;140401;Spodbujanje zaèetnih in novih investicij;17000000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;14;PODJETNIŠTVO IN KONKURENÈNOST;1404;Spodbujanje tujih investicij in odprtosti gospodarstva;140402;Informativne, izobraževalne in promocijske aktivnosti;2000000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;14;PODJETNIŠTVO IN KONKURENÈNOST;1405;Podpora razvoja turizma;140501;Zagotavljanje ugodnega okolja za razvoj turizma;52592827
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;14;PODJETNIŠTVO IN KONKURENÈNOST;1405;Podpora razvoja turizma;140502;Uèinkovito trženje in promocija Slovenije;4668000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;14;PODJETNIŠTVO IN KONKURENÈNOST;1406;Podpora prestrukturiranju finanènih in nefinanènih družb;140604;Reševanje in prestrukturiranje podjetij v težavah;1528285
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;14;PODJETNIŠTVO IN KONKURENÈNOST;1406;Podpora prestrukturiranju finanènih in nefinanènih družb;140605;Rudniki in sanacija rudarske škode;927500
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1502;Trajnostna raba voda in upravljanje z vodami;150201;Upravljanje z vodami;37828851
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2130;Ministrstvo za gospodarski razvoj in tehnologijo;23;INTERVENCIJSKI PROGRAMI IN OBVEZNOSTI;2303;Oblikovanje in vzdrževanje blagovnih rezerv;230301;Preskrba trga in državne blagovne rezerve;5944370
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2131;Urad Republike Slovenije za intelektualno lastnino;14;PODJETNIŠTVO IN KONKURENÈNOST;1402;Poslovno okolje za podjetništvo in konkurenènost;140209;Pravna varnost imetnikov pravic intelektualne lastnine;1988076
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2132;Urad Republike Slovenije za meroslovje;14;PODJETNIŠTVO IN KONKURENÈNOST;1402;Poslovno okolje za podjetništvo in konkurenènost;140210;Meroslovni sistem;3767252,32
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2133;Tržni inšpektorat Republike Slovenije;14;PODJETNIŠTVO IN KONKURENÈNOST;1402;Poslovno okolje za podjetništvo in konkurenènost;140208;Uveljavljanje temeljnih pravil delovanja notranjega trga;5146210,77
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;213;MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO;2135;Urad RS za varstvo konkurence;14;PODJETNIŠTVO IN KONKURENÈNOST;1402;Poslovno okolje za podjetništvo in konkurenènost;140207;Zagotavljanje uèinkovitega varstva konkurence;691544
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;03;ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE;0303;Mednarodno razvojno sodelovanje in humanitarna pomoè;030301;Medinstitucionalno sodelovanje;137587
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;03;ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE;0303;Mednarodno razvojno sodelovanje in humanitarna pomoè;030302;Èlanstvo v mednarodnih institucijah;713280,4
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;05;ZNANOST IN INFORMACIJSKA DRUŽBA;0504;Podpora tehnološkim razvojnim projektom;050402;Znanstveno raziskovalno delo v kmetijstvu in gozdarstvu;1632646
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;11;KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA;1101;Urejanje sistema in podporne dejavnosti na podroèju kmetijstva, gozdarstva, ribištva in prehrane;110101;Administracija na podroèju kmetijstva, gozdarstva, ribištva in prehrane;15277348,1
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;11;KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA;1102;Kmetijstvo - Ukrepi za stabilizacijo trga;110201;Prilagajanje podnebnim spremembam;6100654
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;11;KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA;1102;Kmetijstvo - Ukrepi za stabilizacijo trga;110202;Evidence v podporo kmetijstva;513774
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;11;KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA;1102;Kmetijstvo - Ukrepi za stabilizacijo trga;110203;Strokovne naloge in svetovanje v kmetijstvu;19813935,92
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;11;KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA;1102;Kmetijstvo - Ukrepi za stabilizacijo trga;110204;Prestrukturiranje in prenova kmetijske proizvodnje;1100000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;11;KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA;1102;Kmetijstvo - Ukrepi za stabilizacijo trga;110205;Ureditev kmetijskih trgov;162492939
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;11;KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA;1102;Kmetijstvo - Ukrepi za stabilizacijo trga;110206;Promocija kmetijstva;5223878
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;11;KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA;1103;Kmetijstvo - Ukrepi razvoja podeželja;110301;Razvoj podeželja;198331400,2
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;11;KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA;1103;Kmetijstvo - Ukrepi razvoja podeželja;110302;Zemljiške operacije razvoja podeželja;1310667,2
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;11;KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA;1103;Kmetijstvo - Ukrepi razvoja podeželja;110303;Podpora interesnemu povezovanju in izobraževanju;412166
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;11;KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA;1104;Gozdarstvo;110401;Obnova, nega, varstvo gozdov;19558330
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;11;KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA;1104;Gozdarstvo;110402;Vzdrževanje gozdnih cest;1273061
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;11;KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA;1105;Ribištvo;110501;Razvoj in upravljanje ribištva;9032870
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;11;KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA;1106;Varna hrana in veterinarstvo;110604;Ohranjanje biotske raznovrstnosti v kmetijstvu;500
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;12;VIRI ENERGIJE IN ENERGETSKA UÈINKOVITOST;1202;Oskrba z energijo in energetska uèinkovitost;120203;Proizvodnja energije in razvoj energetskih omrežij;35549549,5
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;14;PODJETNIŠTVO IN KONKURENÈNOST;1406;Podpora prestrukturiranju finanènih in nefinanènih družb;140605;Rudniki in sanacija rudarske škode;386782
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1501;Urejanje sistema in podporne dejavnosti na podroèju okoljske politike;150101;Horizontalni ukrepi varstva okolja;1374186
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1501;Urejanje sistema in podporne dejavnosti na podroèju okoljske politike;150102;Prilagajanje podnebnim spremembam;451377
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1501;Urejanje sistema in podporne dejavnosti na podroèju okoljske politike;150106;Podporne dejavnosti na podroèju okoljske politike;145000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1502;Trajnostna raba voda in upravljanje z vodami;150201;Upravljanje z vodami;29605059,51
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1502;Trajnostna raba voda in upravljanje z vodami;150202;Ravnanje z odpadnimi vodami;148449212,1
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1504;Ohranjanje biotske raznovrstnosti in varstvo naravnih vrednot;150401;Ohranjanje biotske raznovrstnosti in varstvo naravnih vrednot;6832048,03
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1504;Ohranjanje biotske raznovrstnosti in varstvo naravnih vrednot;150402;Zagotavljanje biološke varnosti;108906
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1505;Ravnanje z odpadki;150501;Ravnanje z odpadki;37883166
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2330;Ministrstvo za kmetijstvo in okolje;23;INTERVENCIJSKI PROGRAMI IN OBVEZNOSTI;2302;Posebna proraèunska rezerva in programi pomoèi v primerih nesreè;230202;Odprava posledic naravnih nesreè;17299048
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2331;Agencija Republike Slovenije za kmetijske trge in razvoj podeželja;11;KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA;1101;Urejanje sistema in podporne dejavnosti na podroèju kmetijstva, gozdarstva, ribištva in prehrane;110101;Administracija na podroèju kmetijstva, gozdarstva, ribištva in prehrane;10255821
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2334;Agencija Republike Slovenije za okolje;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1501;Urejanje sistema in podporne dejavnosti na podroèju okoljske politike;150103;Spremljanje stanja okolja in hidrološka dejavnost;14337301,43
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2334;Agencija Republike Slovenije za okolje;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1501;Urejanje sistema in podporne dejavnosti na podroèju okoljske politike;150104;Spremljanje in napovedovanja vremena in podnebja;1813632,88
